tile,n0,n1,n2,n3,n4,n5
88160,8036,88161,22808,88153,16896,88158
88161,8036,88162,22809,49447,22808,88160
88162,8036,88163,31897,88083,22809,88161
88163,88159,31899,58542,31897,88162,8036
88164,8037,88166,16897,43538,16899,88165
88165,88164,16899,88178,31903,88169,8037
88166,8037,88167,31899,88159,16897,88164
88167,8037,88168,31900,58544,31899,88166
88168,8037,88169,31901,76261,31900,88167
88169,88165,31903,58546,31901,88168,8037
88170,8038,88171,16894,88151,31978,88173
88171,8038,88175,16898,43533,16894,88170
88172,8038,88173,31974,76347,31981,88174
88173,88170,31978,58619,31974,88172,8038
88174,88172,31981,58627,31982,88175,8038
88175,88174,31982,88176,16898,88171,8038
88176,8039,88177,16898,88175,31982,88180
88177,8039,88178,16899,43537,16898,88176
88178,8039,88179,31903,88165,16899,88177
88179,8039,88181,31904,58548,31903,88178
88180,88176,31982,58628,31983,88181,8039
88181,88180,31983,104128,31904,88179,8039
88182,8040,88187,16900,43544,16905,88183
88183,88182,16905,88205,22812,88185,8040
88184,8040,88185,22811,67242,22818,88186
88185,88183,22812,49450,22811,88184,8040
88186,88184,22818,49458,22819,88187,8040
88187,88186,22819,88188,16900,88182,8040
88188,8041,88189,16900,88187,22819,88190
88189,8041,88193,16901,43539,16900,88188
88190,88188,22819,49460,22821,88191,8041
88191,88190,22821,88224,32003,88192,8041
88192,88191,32003,88193,8041,-1,-1
88193,88192,16901,88189,8041,-1,-1
88194,16902,43540,16901,-1,-1,-1
88195,88196,16903,43541,16902,-1,-1
88196,32091,88197,16903,88195,-1,-1
88197,8042,88198,16903,88196,32091,88200
88198,8042,88202,16904,43542,16903,88197
88199,8042,88200,32090,76454,32094,88201
88200,88197,32091,58733,32090,88199,8042
88201,88199,32094,58739,32095,88202,8042
88202,88201,32095,88203,16904,88198,8042
88203,8043,88204,16904,88202,32095,88207
88204,8043,88205,16905,43543,16904,88203
88205,8043,88206,22812,88183,16905,88204
88206,8043,88208,22813,49451,22812,88205
88207,88203,32095,58740,32096,88208,8043
88208,88207,32096,88302,22813,88206,8043
88209,8044,88214,16906,43546,16908,88210
88210,88209,16908,88222,22820,88212,8044
88211,8044,88212,22817,67248,22824,88213
88212,88210,22820,49456,22817,88211,8044
88213,88211,22824,49464,22825,88214,8044
88214,88213,22825,88215,16906,88209,8044
88215,8045,88216,16906,88214,22825,88217
88216,8045,88220,16907,43545,16906,88215
88217,88215,22825,49466,22827,88218,8045
88218,88217,22827,88244,32005,88219,8045
88219,88218,32005,58651,32006,88220,8045
88220,88219,32006,88226,16907,88216,8045
88221,8046,88222,16908,43547,-1,-1
88222,8046,88223,22820,88210,16908,88221
88223,8046,88224,22821,49459,22820,88222
88224,8046,88225,32003,88191,22821,88223
88225,32003,88224,8046,-1,-1,-1
88226,16907,88220,32006,88227,-1,-1
88227,88226,32006,58649,-1,-1,-1
88228,8047,88233,16909,43550,16911,88229
88229,88228,16911,88242,22826,88231,8047
88230,8047,88231,22823,67254,22830,88232
88231,88229,22826,49462,22823,88230,8047
88232,88230,22830,49470,22831,88233,8047
88233,88232,22831,88234,16909,88228,8047
88234,8048,88235,16909,88233,22831,88236
88235,8048,88239,16910,43548,16909,88234
88236,88234,22831,49472,22833,88237,8048
88237,88236,22833,88280,32019,88238,8048
88238,88237,32019,58663,32020,88239,8048
88239,88238,32020,88252,16910,88235,8048
88240,8049,88242,16911,43551,16912,88241
88241,88240,16912,88248,32007,88245,8049
88242,8049,88243,22826,88229,16911,88240
88243,8049,88244,22827,49465,22826,88242
88244,8049,88245,32005,88218,22827,88243
88245,88241,32007,58650,32005,88244,8049
88246,8050,88248,16912,43553,16914,88247
88247,88246,16914,88260,32011,88251,8050
88248,8050,88249,32007,88241,16912,88246
88249,8050,88250,32008,58652,32007,88248
88250,8050,88251,32009,76367,32008,88249
88251,88247,32011,58654,32009,88250,8050
88252,8051,88253,16910,88239,32020,88255
88253,8051,88257,16913,43549,16910,88252
88254,8051,88255,32018,76390,32031,88256
88255,88252,32020,58661,32018,88254,8051
88256,88254,32031,58675,32032,88257,8051
88257,88256,32032,88258,16913,88253,8051
88258,8052,88259,16913,88257,32032,88262
88259,8052,88260,16914,43552,16913,88258
88260,8052,88261,32011,88247,16914,88259
88261,8052,88263,32012,58656,32011,88260
88262,88258,32032,58676,32033,88263,8052
88263,88262,32033,96281,32012,88261,8052
88264,8053,88269,16915,43556,16917,88265
88265,88264,16917,88278,22832,88267,8053
88266,8053,88267,22829,67266,22842,88268
88267,88265,22832,49468,22829,88266,8053
88268,88266,22842,49482,22843,88269,8053
88269,88268,22843,88270,16915,88264,8053
88270,8054,88271,16915,88269,22843,88272
88271,8054,88275,16916,43554,16915,88270
88272,88270,22843,49484,22845,88273,8054
88273,88272,22845,88352,32055,88274,8054
88274,88273,32055,58699,32056,88275,8054
88275,88274,32056,88288,16916,88271,8054
88276,8055,88278,16917,43557,16918,88277
88277,88276,16918,88284,32021,88281,8055
88278,8055,88279,22832,88265,16917,88276
88279,8055,88280,22833,49471,22832,88278
88280,8055,88281,32019,88237,22833,88279
88281,88277,32021,58662,32019,88280,8055
88282,8056,88284,16918,43559,16920,88283
88283,88282,16920,88296,32025,88287,8056
88284,8056,88285,32021,88277,16918,88282
88285,8056,88286,32022,58664,32021,88284
88286,8056,88287,32023,76376,32022,88285
88287,88283,32025,58666,32023,88286,8056
88288,8057,88289,16916,88275,32056,88291
88289,8057,88293,16919,43555,16916,88288
88290,8057,88291,32054,76426,32067,88292
88291,88288,32056,58697,32054,88290,8057
88292,88290,32067,58711,32068,88293,8057
88293,88292,32068,88294,16919,88289,8057
88294,8058,88295,16919,88293,32068,88298
88295,8058,88296,16920,43558,16919,88294
88296,8058,88297,32025,88283,16920,88295
88297,8058,88299,32026,58668,32025,88296
88298,88294,32068,58712,32069,88299,8058
88299,88298,32069,104734,32026,88297,8058
88300,8059,88305,16921,43561,16922,88301
88301,88300,16922,88308,22814,88303,8059
88302,8059,88303,22813,88208,32096,88304
88303,88301,22814,49452,22813,88302,8059
88304,88302,32096,58741,32097,88305,8059
88305,88304,32097,88312,16921,88300,8059
88306,8060,88308,16922,43565,16926,88307
88307,88306,16926,88332,22836,88311,8060
88308,8060,88309,22814,88301,16922,88306
88309,8060,88310,22815,49453,22814,88308
88310,8060,88311,22834,67234,22815,88309
88311,88307,22836,49473,22834,88310,8060
88312,8061,88313,16921,88305,32097,88315
88313,8061,88317,16923,43560,16921,88312
88314,8061,88315,32093,76478,32112,88316
88315,88312,32097,58737,32093,88314,8061
88316,88314,32112,58757,32113,88317,8061
88317,88316,32113,88318,16923,88313,8061
88318,8062,88319,16923,88317,32113,88320
88319,8062,88323,16924,43562,16923,88318
88320,88318,32113,58759,32115,88321,8062
88321,88320,32115,106008,32118,88322,8062
88322,88321,32118,58763,32119,88323,8062
88323,88322,32119,88324,16924,88319,8062
88324,8063,88325,16924,88323,32119,88327
88325,8063,88329,16925,43563,16924,88324
88326,8063,88327,32117,76490,32124,88328
88327,88324,32119,58761,32117,88326,8063
88328,88326,32124,58769,32125,88329,8063
88329,88328,32125,88330,16925,88325,8063
88330,8064,88331,16925,88329,32125,88334
88331,8064,88332,16926,43564,16925,88330
88332,8064,88333,22836,88307,16926,88331
88333,8064,88335,22837,49475,22836,88332
88334,88330,32125,58770,32126,88335,8064
88335,88334,32126,88338,22837,88333,8064
88336,8065,88341,16927,43567,16928,88337
88337,88336,16928,88344,22838,88339,8065
88338,8065,88339,22837,88335,32126,88340
88339,88337,22838,49476,22837,88338,8065
88340,88338,32126,58771,32127,88341,8065
88341,88340,32127,88360,16927,88336,8065
88342,8066,88344,16928,43568,16929,88343
88343,88342,16929,88350,22844,88347,8066
88344,8066,88345,22838,88337,16928,88342
88345,8066,88346,22839,49477,22838,88344
88346,8066,88347,22840,67258,22839,88345
88347,88343,22844,49479,22840,88346,8066
88348,8067,88350,16929,43569,16930,88349
88349,88348,16930,88356,32057,88353,8067
88350,8067,88351,22844,88343,16929,88348
88351,8067,88352,22845,49483,22844,88350
88352,8067,88353,32055,88273,22845,88351
88353,88349,32057,58698,32055,88352,8067
88354,8068,88356,16930,43571,16932,88355
88355,88354,16932,88368,32061,88359,8068
88356,8068,88357,32057,88349,16930,88354
88357,8068,88358,32058,58700,32057,88356
88358,8068,88359,32059,76412,32058,88357
88359,88355,32061,58702,32059,88358,8068
88360,8069,88361,16927,88341,32127,88363
88361,8069,88365,16931,43566,16927,88360
88362,8069,88363,32123,76496,32130,88364
88363,88360,32127,58767,32123,88362,8069
88364,88362,32130,58775,32131,88365,8069
88365,88364,32131,88366,16931,88361,8069
88366,8070,88367,16931,88365,32131,88370
88367,8070,88368,16932,43570,16931,88366
88368,8070,88369,32061,88355,16932,88367
88369,8070,88371,32062,58704,32061,88368
88370,88366,32131,58776,32132,88371,8070
88371,88370,32132,104878,32062,88369,8070
88372,8071,88377,16933,43577,16938,88373
88373,88372,16938,88400,22848,88375,8071
88374,8071,88375,22847,67302,22878,88376
88375,88373,22848,49486,22847,88374,8071
88376,88374,22878,49518,22879,88377,8071
88377,88376,22879,88378,16933,88372,8071
88378,8072,88379,16933,88377,22879,88380
88379,8072,88383,16934,43572,16933,88378
88380,88378,22879,49520,22881,88381,8072
88381,88380,22881,88564,32154,88382,8072
88382,88381,32154,58799,32155,88383,8072
88383,88382,32155,88384,16934,88379,8072
88384,8073,88385,16934,88383,32155,88387
88385,8073,88389,16935,43573,16934,88384
88386,8073,88387,32153,76530,32167,88388
88387,88384,32155,58797,32153,88386,8073
88388,88386,32167,32168,88389,8073,-1
88389,88388,32168,88390,16935,88385,8073
88390,88391,16935,88389,32168,-1,-1
88391,88392,16936,43574,16935,88390,-1
88392,88393,16936,88391,-1,-1,-1
88393,8074,88394,16936,88392,-1,-1
88394,8074,88397,16937,43575,16936,88393
88395,8074,32170,88396,-1,-1,-1
88396,88395,32170,58814,32171,88397,8074
88397,88396,32171,88398,16937,88394,8074
88398,8075,88399,16937,88397,32171,88402
88399,8075,88400,16938,43576,16937,88398
88400,8075,88401,22848,88373,16938,88399
88401,8075,88403,22849,49487,22848,88400
88402,88398,32171,58815,32172,88403,8075
88403,88402,32172,88406,22849,88401,8075
88404,8076,88409,16939,43579,16940,88405
88405,88404,16940,88412,22850,88407,8076
88406,8076,88407,22849,88403,32172,88408
88407,88405,22850,49488,22849,88406,8076
88408,88406,32172,58816,32173,88409,8076
88409,88408,32173,88416,16939,88404,8076
88410,8077,88412,16940,43583,16944,88411
88411,88410,16944,88436,22854,88415,8077
88412,8077,88413,22850,88405,16940,88410
88413,8077,88414,22851,49489,22850,88412
88414,8077,88415,22852,67270,22851,88413
88415,88411,22854,49491,22852,88414,8077
88416,8078,88417,16939,88409,32173,88419
88417,8078,88421,16941,43578,16939,88416
88418,8078,88419,32169,76532,32174,88420
88419,88416,32173,58812,32169,88418,8078
88420,88418,32174,58818,32175,88421,8078
88421,88420,32175,88422,16941,88417,8078
88422,8079,88423,16941,88421,32175,88424
88423,8079,88427,16942,43580,16941,88422
88424,88422,32175,58820,32176,88425,8079
88425,88424,32176,106353,32179,88426,8079
88426,88425,32179,58824,32180,88427,8079
88427,88426,32180,88428,16942,88423,8079
88428,8080,88429,16942,88427,32180,88431
88429,8080,88433,16943,43581,16942,88428
88430,8080,88431,32178,76544,32185,88432
88431,88428,32180,58822,32178,88430,8080
88432,88430,32185,58830,32186,88433,8080
88433,88432,32186,88434,16943,88429,8080
88434,8081,88435,16943,88433,32186,88438
88435,8081,88436,16944,43582,16943,88434
88436,8081,88437,22854,88411,16944,88435
88437,8081,88439,22855,49493,22854,88436
88438,88434,32186,58831,32187,88439,8081
88439,88438,32187,88442,22855,88437,8081
88440,8082,88445,16945,43585,16946,88441
88441,88440,16946,88448,22856,88443,8082
88442,8082,88443,22855,88439,32187,88444
88443,88441,22856,49494,22855,88442,8082
88444,88442,32187,58832,32188,88445,8082
88445,88444,32188,88452,16945,88440,8082
88446,8083,88448,16946,43589,16950,88447
88447,88446,16950,88472,22860,88451,8083
88448,8083,88449,22856,88441,16946,88446
88449,8083,88450,22857,49495,22856,88448
88450,8083,88451,22858,67276,22857,88449
88451,88447,22860,49497,22858,88450,8083
88452,8084,88453,16945,88445,32188,88455
88453,8084,88457,16947,43584,16945,88452
88454,8084,88455,32184,76568,32209,88456
88455,88452,32188,58828,32184,88454,8084
88456,88454,32209,58854,32210,88457,8084
88457,88456,32210,88458,16947,88453,8084
88458,8085,88459,16947,88457,32210,88460
88459,8085,88463,16948,43586,16947,88458
88460,88458,32210,58856,32212,88461,8085
88461,88460,32212,106815,32215,88462,8085
88462,88461,32215,58860,32216,88463,8085
88463,88462,32216,88464,16948,88459,8085
88464,8086,88465,16948,88463,32216,88467
88465,8086,88469,16949,43587,16948,88464
88466,8086,88467,32214,76580,32221,88468
88467,88464,32216,58858,32214,88466,8086
88468,88466,32221,58866,32222,88469,8086
88469,88468,32222,88470,16949,88465,8086
88470,8087,88471,16949,88469,32222,88474
88471,8087,88472,16950,43588,16949,88470
88472,8087,88473,22860,88447,16950,88471
88473,8087,88475,22861,49499,22860,88472
88474,88470,32222,58867,32223,88475,8087
88475,88474,32223,88478,22861,88473,8087
88476,8088,88481,16951,43591,16952,88477
88477,88476,16952,88484,22862,88479,8088
88478,8088,88479,22861,88475,32223,88480
88479,88477,22862,49500,22861,88478,8088
88480,88478,32223,58868,32224,88481,8088
88481,88480,32224,88488,16951,88476,8088
88482,8089,88484,16952,43595,16956,88483
88483,88482,16956,88508,22866,88487,8089
88484,8089,88485,22862,88477,16952,88482
88485,8089,88486,22863,49501,22862,88484
88486,8089,88487,22864,67282,22863,88485
88487,88483,22866,49503,22864,88486,8089
88488,8090,88489,16951,88481,32224,88491
88489,8090,88493,16953,43590,16951,88488
88490,8090,88491,32220,76604,32245,88492
88491,88488,32224,58864,32220,88490,8090
88492,88490,32245,58890,32246,88493,8090
88493,88492,32246,88494,16953,88489,8090
88494,8091,88495,16953,88493,32246,88496
88495,8091,88499,16954,43592,16953,88494
88496,88494,32246,58892,32248,88497,8091
88497,88496,32248,107031,32251,88498,8091
88498,88497,32251,58896,32252,88499,8091
88499,88498,32252,88500,16954,88495,8091
88500,8092,88501,16954,88499,32252,88503
88501,8092,88505,16955,43593,16954,88500
88502,8092,88503,32250,76616,32257,88504
88503,88500,32252,58894,32250,88502,8092
88504,88502,32257,58902,32258,88505,8092
88505,88504,32258,88506,16955,88501,8092
88506,8093,88507,16955,88505,32258,88510
88507,8093,88508,16956,43594,16955,88506
88508,8093,88509,22866,88483,16956,88507
88509,8093,88511,22867,49505,22866,88508
88510,88506,32258,58903,32259,88511,8093
88511,88510,32259,88514,22867,88509,8093
88512,8094,88517,16957,43597,16958,88513
88513,88512,16958,88520,22868,88515,8094
88514,8094,88515,22867,88511,32259,88516
88515,88513,22868,49506,22867,88514,8094
88516,88514,32259,58904,32260,88517,8094
88517,88516,32260,88524,16957,88512,8094
88518,8095,88520,16958,43601,16962,88519
88519,88518,16962,88544,22872,88523,8095
88520,8095,88521,22868,88513,16958,88518
88521,8095,88522,22869,49507,22868,88520
88522,8095,88523,22870,67288,22869,88521
88523,88519,22872,49509,22870,88522,8095
88524,8096,88525,16957,88517,32260,88527
88525,8096,88529,16959,43596,16957,88524
88526,8096,88527,32256,76640,32281,88528
88527,88524,32260,58900,32256,88526,8096
88528,88526,32281,58926,32282,88529,8096
88529,88528,32282,88530,16959,88525,8096
88530,8097,88531,16959,88529,32282,88532
88531,8097,88535,16960,43598,16959,88530
88532,88530,32282,58928,32284,88533,8097
88533,88532,32284,107247,32287,88534,8097
88534,88533,32287,58932,32288,88535,8097
88535,88534,32288,88536,16960,88531,8097
88536,8098,88537,16960,88535,32288,88539
88537,8098,88541,16961,43599,16960,88536
88538,8098,88539,32286,76652,32293,88540
88539,88536,32288,58930,32286,88538,8098
88540,88538,32293,58938,32294,88541,8098
88541,88540,32294,88542,16961,88537,8098
88542,8099,88543,16961,88541,32294,88546
88543,8099,88544,16962,43600,16961,88542
88544,8099,88545,22872,88519,16962,88543
88545,8099,88547,22873,49511,22872,88544
88546,88542,32294,58939,32295,88547,8099
88547,88546,32295,88550,22873,88545,8099
88548,8100,88553,16963,43603,16964,88549
88549,88548,16964,88556,22874,88551,8100
88550,8100,88551,22873,88547,32295,88552
88551,88549,22874,49512,22873,88550,8100
88552,88550,32295,58940,32296,88553,8100
88553,88552,32296,88572,16963,88548,8100
88554,8101,88556,16964,43604,16965,88555
88555,88554,16965,88562,22880,88559,8101
88556,8101,88557,22874,88549,16964,88554
88557,8101,88558,22875,49513,22874,88556
88558,8101,88559,22876,67294,22875,88557
88559,88555,22880,49515,22876,88558,8101
88560,8102,88562,16965,43605,16966,88561
88561,88560,16966,88568,32156,88565,8102
88562,8102,88563,22880,88555,16965,88560
88563,8102,88564,22881,49519,22880,88562
88564,8102,88565,32154,88381,22881,88563
88565,88561,32156,58798,32154,88564,8102
88566,8103,88568,16966,43607,16968,88567
88567,88566,16968,88580,32160,88571,8103
88568,8103,88569,32156,88561,16966,88566
88569,8103,88570,32157,58800,32156,88568
88570,8103,88571,32158,76518,32157,88569
88571,88567,32160,58802,32158,88570,8103
88572,8104,88573,16963,88553,32296,88575
88573,8104,88577,16967,43602,16963,88572
88574,8104,88575,32292,76658,32299,88576
88575,88572,32296,58936,32292,88574,8104
88576,88574,32299,58944,32300,88577,8104
88577,88576,32300,88578,16967,88573,8104
88578,8105,88579,16967,88577,32300,88582
88579,8105,88580,16968,43606,16967,88578
88580,8105,88581,32160,88567,16968,88579
88581,8105,88583,32161,58804,32160,88580
88582,88578,32300,58945,32301,88583,8105
88583,88582,32301,96353,32161,88581,8105
88584,8106,88589,16969,43613,16974,88585
88585,88584,16974,88616,22884,88587,8106
88586,8106,88587,22883,67314,22890,88588
88587,88585,22884,49522,22883,88586,8106
88588,88586,22890,49530,22891,88589,8106
88589,88588,22891,88590,16969,88584,8106
88590,8107,88591,16969,88589,22891,88592
88591,8107,88595,16970,43608,16969,88590
88592,88590,22891,49532,22893,88593,8107
88593,88592,22893,88636,32323,88594,8107
88594,88593,32323,58968,32324,88595,8107
